ID,Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
2871,43,17,91,95134,1,5.2,1,0,0,1,0,0,0
2873,50,26,23,92630,1,0.3,1,0,0,0,0,0,0
2874,48,23,35,93943,1,0.1,1,0,0,1,0,1,0
2881,64,40,40,96064,2,1.1,1,0,0,0,0,1,0
2888,40,16,109,94025,2,2.2,1,0,0,0,0,1,0
2891,48,24,18,94304,4,0.2,1,0,0,0,0,1,1
2892,59,33,63,90044,1,1.6,1,0,0,0,0,1,1
2897,54,28,81,94720,3,0.8,1,0,0,0,0,0,0
2900,42,18,114,94305,1,0.3,1,0,0,0,0,0,0
2904,58,34,41,95833,3,1.5,1,0,0,0,0,1,1
2905,56,32,190,90032,3,2.2,1,0,1,0,1,1,0
2908,45,20,40,91763,2,1.3,1,0,0,0,0,0,1
2910,35,8,44,94590,2,1.67,2,0,0,1,0,0,1
2915,42,18,42,95929,2,1.7,1,0,0,0,0,1,0
2916,34,9,133,92110,1,3.8,1,0,0,0,0,1,0
2918,55,31,34,94305,3,1.5,1,101,0,0,0,1,0
2919,28,3,142,93727,1,0.8,1,0,0,0,0,1,0
2920,35,10,64,94542,3,2.3,1,0,0,0,1,1,1
2922,50,24,95,91401,1,0.3,1,262,0,0,0,1,0
2924,51,27,12,91007,2,0.2,1,0,0,0,0,0,0
2926,59,35,42,91711,4,0.4,1,0,0,0,0,1,0
2928,43,17,124,94117,1,5.2,1,0,0,0,0,0,0
2929,31,6,175,95005,2,6.7,1,0,0,0,0,1,0
2930,32,6,22,94061,4,0.3,1,0,0,0,0,0,0
2931,41,17,78,95929,4,2.67,1,99,0,0,0,1,0
2933,41,16,154,92407,1,7.0,1,0,0,0,0,0,1
2934,47,22,42,95820,3,2.7,2,0,0,0,0,1,0
2935,37,13,195,91763,2,6.5,1,635,0,0,0,1,0
2938,62,36,89,94022,2,2.0,1,0,0,0,0,1,1
2942,60,35,122,92606,1,2.6,1,352,0,0,0,0,0
2943,29,5,160,90405,1,4.3,1,385,0,0,0,1,0
2947,33,9,145,94110,1,4.3,1,437,0,0,0,1,0
2948,45,21,151,90024,2,3.3,1,328,0,0,0,0,0
2953,33,8,182,94065,1,8.6,1,0,0,0,0,0,0
2954,61,36,78,91330,3,0.5,1,0,0,0,0,1,1
2959,66,41,65,92612,3,2.4,1,0,0,0,0,0,0
2960,38,12,43,94305,4,0.2,1,0,0,0,0,0,0
2965,35,10,73,93943,3,2.3,1,0,0,0,0,1,0
2968,38,14,95,94109,2,1.9,1,0,0,0,0,1,1
2969,44,18,162,90840,4,1.3,1,301,1,0,0,0,0
2974,47,22,82,92084,1,2.9,1,276,0,0,0,1,0
2975,42,18,52,95008,4,1.9,1,0,0,0,0,1,0
2976,57,33,43,91016,3,1.5,1,168,0,0,0,0,1
2978,35,10,161,94109,1,4.1,1,0,0,1,0,1,0
2980,57,32,102,90210,1,2.6,1,0,0,0,0,1,0
2981,25,-1,53,94305,3,2.4,2,0,0,0,0,0,0
2982,53,28,85,92037,1,1.2,1,0,0,0,0,0,0
2983,59,33,111,95120,3,4.4,1,0,0,0,0,1,0
2984,56,32,90,95054,2,0.3,1,0,0,0,0,1,1
2985,54,28,94,92709,2,1.1,1,188,0,0,0,0,0
2989,46,21,205,95762,2,8.8,1,181,0,1,0,1,0
2990,42,18,142,93106,1,3.4,1,496,0,0,0,1,0
2991,49,25,163,94608,2,0.4,1,0,0,1,0,0,0
2992,42,17,113,93014,3,1.0,1,0,0,1,0,1,0
2993,46,21,64,92104,1,2.9,1,0,0,0,0,1,1
2995,50,24,179,94025,1,1.0,1,0,0,0,0,1,0
2997,42,18,103,91367,1,3.33,1,0,1,1,1,1,1
2999,61,35,38,93106,2,0.3,1,0,0,0,0,0,0
3000,60,34,44,94143,1,0.2,1,0,0,0,0,0,1
3001,40,14,164,94720,1,4.3,2,0,1,0,0,0,0
3002,33,7,81,92647,3,1.6,1,0,0,0,0,1,1
3005,33,7,88,94583,3,1.6,1,0,0,0,0,1,1
3006,62,36,148,94111,3,7.0,2,0,1,0,0,1,0
3011,25,1,72,94301,3,0.8,1,0,0,0,0,1,0
3012,55,31,63,95616,3,2.67,1,0,0,0,0,1,0
3013,29,3,172,92373,2,4.5,1,415,0,0,0,1,0
3014,45,21,183,90029,2,1.4,1,0,0,0,0,1,1
3016,44,18,68,92673,4,2.9,1,0,0,1,0,0,1
3018,57,32,68,90041,2,3.7,1,184,0,0,0,0,0
3019,58,32,49,94005,1,1.4,1,99,0,0,0,1,1
3021,44,20,151,95193,1,3.5,1,392,0,0,0,1,0
3022,54,28,159,90245,2,0.5,1,461,0,0,0,1,0
3025,61,35,78,90840,2,2.0,1,0,0,0,0,1,1
3026,58,32,128,94609,2,2.7,1,344,0,0,0,0,0
3027,44,20,81,90254,4,0.8,1,228,0,0,0,0,1
3030,41,17,119,94960,2,6.1,1,263,0,1,0,1,0
3031,50,26,110,94509,3,1.8,2,0,0,0,0,1,0
3035,46,21,38,90024,1,2.4,1,130,0,0,0,1,0
3036,50,24,31,95054,1,0.3,3,0,0,0,0,0,0
3039,34,8,39,92124,4,0.2,1,115,0,0,0,1,0
3041,28,2,33,95814,3,1.0,1,167,0,0,0,1,0
3042,29,5,92,95006,2,0.6,1,0,0,0,0,1,0
3044,47,22,42,91754,3,2.7,2,0,0,0,0,1,1
3047,37,12,63,95630,3,2.3,1,0,0,0,0,1,0
3048,57,33,149,95060,1,4.7,1,0,0,1,0,0,0
3049,63,39,49,90275,1,0.8,1,103,0,0,0,1,0
3050,60,35,125,94720,2,3.9,1,0,0,0,0,0,0
3052,60,35,48,94538,3,1.5,1,0,0,0,0,1,0
3054,28,4,114,92521,2,0.2,1,0,0,0,0,1,0
3058,42,18,45,95616,1,0.7,1,0,0,1,0,1,0
3059,30,4,113,90064,2,0.2,1,0,0,0,0,1,0
3060,61,36,128,94550,1,2.6,1,0,0,0,0,1,0
3065,59,33,83,94701,3,4.4,1,0,0,0,0,1,0
3066,39,15,121,92354,1,3.5,1,368,0,1,0,1,0
3072,32,8,74,93023,4,0.1,2,257,0,0,0,0,1
3074,29,5,149,94611,1,1.5,1,0,0,0,0,1,0
3078,46,21,44,95112,1,0.3,1,110,0,1,0,1,0
3080,55,31,23,95616,2,0.3,1,0,0,0,0,1,1
3084,40,16,78,90720,4,2.4,1,0,0,1,1,1,0
3088,57,33,15,94303,2,0.3,1,0,0,0,0,1,0
3089,56,31,28,94720,1,1.3,1,138,0,0,0,0,1
3090,31,5,23,94110,3,1.0,1,95,0,0,0,0,0
3093,43,18,113,90036,2,0.4,1,325,0,1,0,0,0
3097,43,18,179,94108,3,1.2,1,0,1,1,1,1,0
3100,65,40,115,92647,1,2.5,1,174,0,0,0,0,1
3101,52,27,81,90024,4,3.8,2,0,0,0,0,0,1
3102,55,31,91,93555,2,2.8,1,0,0,0,0,0,0
3103,49,25,30,90095,4,0.9,2,0,0,0,0,0,1
3108,41,17,55,92374,2,1.7,1,0,0,0,0,0,0
3111,44,20,30,95020,4,0.3,1,0,0,0,0,0,1
3116,31,5,111,94305,2,0.2,1,0,0,0,0,0,0
3122,28,2,13,91791,4,0.4,1,0,0,0,0,0,1
3125,45,20,198,95053,2,2.8,1,0,0,0,0,1,1
3126,46,20,18,92521,1,0.2,1,0,0,0,0,1,1
3127,57,32,74,92780,4,0.7,1,0,0,0,0,0,1
3129,38,12,64,94115,2,1.8,1,0,0,0,0,0,0
3133,32,7,83,94302,2,2.5,1,148,0,1,0,1,0
3135,54,30,22,95060,2,0.4,1,89,0,0,0,1,0
3138,61,36,13,91711,3,0.5,1,0,0,0,0,1,0
3139,36,11,103,93555,1,4.6,1,255,0,0,0,1,0
3140,52,26,95,92130,1,0.3,1,0,0,0,0,1,0
3141,33,7,31,94303,4,1.0,1,0,0,0,0,1,1
3142,57,31,131,90405,3,0.6,1,0,1,0,0,1,0
3144,50,24,38,91105,4,0.1,1,0,0,0,0,1,0
3145,43,18,104,91711,3,1.0,1,0,0,0,0,1,0
3150,49,25,25,95192,4,1.0,1,0,0,0,0,1,1
3152,43,19,20,94110,3,0.5,1,0,0,0,0,0,0
3158,23,-1,13,94720,4,1.0,1,84,0,0,0,1,0
3160,57,33,62,92831,3,2.67,1,240,0,0,0,0,0
3162,28,4,88,94024,1,5.4,1,0,0,0,0,1,0
3163,33,7,28,94109,4,0.8,1,0,0,0,0,1,0
3165,28,4,82,95136,4,0.0,1,0,0,0,0,1,1
3166,63,37,140,91711,2,6.9,1,97,0,0,0,0,1
3167,29,4,80,90028,1,0.8,2,0,0,0,0,1,1
3169,51,25,180,94701,1,1.7,1,0,0,0,0,1,0
3173,35,9,23,95670,4,0.3,1,0,0,0,0,0,0
3174,34,10,35,94309,1,1.7,1,0,0,0,0,1,0
3176,43,18,74,92009,4,0.4,1,0,0,0,0,0,0
3177,48,24,14,91330,3,0.4,1,0,0,0,0,1,0
3180,43,17,53,90245,2,0.7,1,130,0,1,0,1,0
3181,27,3,103,92121,2,0.6,1,84,0,0,0,0,0
3182,39,15,109,95827,1,1.7,1,0,0,0,0,1,0
3185,39,15,141,92354,2,8.0,1,0,0,0,0,1,0
3186,35,10,128,92843,1,3.8,1,0,0,0,0,1,0
3187,41,16,98,95192,3,1.0,1,296,0,0,0,0,0
3190,32,6,31,92675,1,0.3,1,0,0,0,0,0,0
3194,31,7,140,95616,1,4.0,1,0,0,0,0,0,1
3196,55,29,35,90007,3,1.4,1,0,0,0,0,0,0
3199,34,9,55,92122,4,2.0,2,147,0,0,0,0,1
3202,28,3,81,92121,4,0.2,1,0,0,0,0,0,0
3203,30,4,25,92173,2,0.3,1,0,0,1,0,1,0
3204,44,20,119,92677,2,7.5,1,239,0,0,0,1,0
3206,59,33,38,92407,1,1.4,1,0,0,0,0,1,1
3208,56,32,84,93407,1,4.3,1,0,0,0,0,1,1
3211,43,19,60,94301,2,2.5,1,0,0,1,0,0,0
3217,34,8,14,95014,4,0.3,1,0,0,0,0,0,0
3218,65,39,94,93022,4,4.1,1,120,1,0,1,1,1
3219,40,16,154,94122,2,6.1,1,325,0,0,0,1,0
3222,40,16,44,93407,1,1.8,1,0,0,1,0,1,0
3227,32,8,82,93943,3,1.5,1,0,0,0,0,1,1
3230,33,9,64,92507,4,3.4,1,0,0,0,0,0,0
3231,65,40,48,94708,3,2.4,1,0,0,0,0,0,1
3234,46,20,111,95037,1,0.0,1,329,0,0,0,0,0
3238,35,9,22,94085,3,0.1,2,0,0,0,1,1,1
3240,30,4,40,90095,1,0.3,1,0,0,0,0,1,0
3241,62,36,63,93407,1,1.6,1,118,0,0,0,1,0
3242,41,15,55,94305,1,2.8,1,0,0,0,0,0,0
3245,48,24,24,92624,4,0.2,1,0,0,0,0,1,0
3247,41,17,81,95422,1,0.8,2,223,0,0,0,1,0
3248,44,20,113,95032,2,3.3,1,0,0,0,0,1,1
3249,31,6,92,92037,2,3.3,1,0,0,0,0,0,0
3250,50,25,81,92806,1,1.2,1,0,0,0,0,0,0
3254,55,30,35,94025,1,1.5,2,118,0,0,0,0,1
3256,34,7,82,95741,4,2.0,2,0,0,0,0,1,1
3260,33,8,54,92251,3,2.3,1,0,0,0,0,0,1
3262,64,40,131,91103,1,3.8,1,0,0,0,0,0,0
3264,32,8,84,92093,4,3.4,1,0,0,0,0,1,0
3268,59,35,21,95818,2,1.0,1,120,0,0,0,1,0
3270,58,34,68,94305,2,2.8,1,113,0,0,0,0,0
3273,35,9,85,92121,2,1.8,1,0,0,0,0,0,0
3274,40,15,180,90095,1,4.1,1,0,0,0,0,0,0
3276,32,8,65,95134,1,1.2,1,268,0,0,0,1,0
3278,43,19,81,92121,2,3.2,1,0,0,0,0,1,0
3279,31,6,132,94571,1,3.8,1,0,0,0,0,1,0
3281,58,33,98,90277,1,2.6,1,0,0,0,0,0,0
3283,45,21,91,95054,1,4.7,1,0,0,0,0,1,0
3289,56,30,140,94122,4,0.5,1,292,1,0,0,0,0
3290,50,25,44,94303,1,0.3,1,187,0,0,0,1,1
3293,25,-1,13,95616,4,0.4,1,0,0,1,0,0,0
3294,44,20,62,94939,2,2.5,1,0,0,1,0,1,0
3299,56,32,11,94110,2,0.3,1,89,0,0,0,0,0
3302,48,22,59,90086,4,2.6,1,0,0,0,0,1,1
3305,42,17,108,95120,3,1.0,1,383,0,0,0,1,0
3307,47,22,65,90840,1,2.4,1,0,0,0,0,1,0
3308,34,10,25,92038,4,1.0,1,0,0,0,0,1,0
3312,49,25,24,95819,1,0.3,1,0,0,0,0,0,0
3313,47,22,190,94550,2,8.8,1,0,0,0,0,0,0
3315,38,13,41,90073,4,1.7,1,0,0,0,0,1,0
3316,48,22,80,94720,3,1.1,1,0,0,0,0,0,0
3319,46,20,105,90089,4,3.2,1,0,1,0,0,0,0
3321,50,25,114,92104,1,0.6,1,0,0,0,0,0,1
3322,41,15,120,94521,1,5.2,1,0,0,0,0,1,0
3324,60,35,20,92110,1,1.3,1,0,0,0,0,1,0
3325,57,31,41,91401,1,1.4,1,0,0,1,0,1,0
3326,48,23,35,93302,2,1.3,1,0,0,0,0,0,0
3329,45,20,22,90230,1,0.1,1,0,0,0,0,0,0
3330,35,10,132,94123,1,3.8,1,82,0,0,0,0,1
3336,35,10,118,92069,2,7.8,1,358,0,0,0,0,0
3339,35,9,43,92037,4,1.2,2,0,0,1,0,1,0
3340,27,1,141,95135,4,5.1,3,354,1,0,0,0,0
3342,35,9,33,91125,2,0.3,1,0,0,1,0,1,0
3345,43,19,110,90639,1,3.4,1,0,0,0,0,0,1
3346,35,11,14,94720,4,1.0,1,0,0,0,1,1,1
3347,41,15,65,92037,2,2.8,1,0,0,0,0,1,1
3352,52,26,191,92121,1,1.7,1,0,0,0,0,1,0
3356,49,23,93,90036,1,2.4,1,0,0,0,0,1,1
3359,59,35,40,94536,4,0.4,1,0,0,0,0,0,0
3361,48,24,133,90740,1,5.0,1,0,0,0,0,0,0
3362,31,5,85,94117,3,1.6,1,87,0,0,0,1,1
3364,58,34,54,93003,4,1.3,2,0,0,0,0,1,0
3367,33,9,152,90024,1,6.0,1,0,0,0,0,1,1
3373,55,29,81,94928,4,4.9,1,209,0,0,0,1,0
3377,46,21,170,95136,2,2.8,1,0,0,0,0,0,0
3382,39,15,143,91711,1,3.5,1,0,0,0,0,1,1
3383,62,36,103,92182,2,2.8,1,0,0,1,1,1,0
3384,46,22,135,95135,3,4.1,1,213,1,0,0,1,0
3385,36,11,162,94583,1,8.6,1,153,0,1,0,1,0
3386,42,17,73,90089,4,0.4,1,0,0,1,0,0,0
3389,45,21,115,91320,2,3.3,1,85,0,0,0,1,0
3390,27,3,88,92182,3,0.8,1,238,0,0,0,0,0
3393,32,7,58,92612,1,1.0,1,0,0,0,0,1,0
3394,37,11,81,95123,3,0.9,2,0,0,0,0,1,1
3397,52,28,65,93106,1,0.0,1,0,0,0,0,1,1
3398,31,6,170,94010,2,6.7,1,137,0,0,0,1,0
3409,45,21,71,90029,4,1.9,1,0,0,0,0,1,0
3412,63,37,118,94010,1,2.0,1,427,0,0,0,0,0
3413,55,29,79,90029,4,4.9,1,0,0,0,0,0,0
3415,61,36,18,95010,1,1.3,1,0,0,0,0,0,0
3416,36,12,93,90720,2,2.2,1,0,0,0,0,1,1
3420,35,10,34,95503,4,1.7,1,87,0,0,0,1,1
3422,49,23,125,90245,1,2.4,1,0,0,0,0,0,1
3426,23,-1,12,91605,4,1.0,1,90,0,0,0,1,0
3428,39,15,175,94080,2,8.0,1,0,0,0,0,1,0
3431,64,38,32,90291,2,0.3,1,0,0,0,0,1,1
3433,47,23,32,95370,1,1.0,1,0,0,0,0,0,1
3434,34,9,60,94306,4,1.3,1,0,0,1,0,0,0
3436,33,8,58,92037,4,1.3,1,0,0,1,0,0,0
3437,56,29,42,92104,4,2.5,2,0,0,0,0,0,0
3439,43,17,72,94806,1,2.8,1,271,0,0,0,1,0
3440,43,17,80,95020,3,0.1,1,0,0,0,1,1,1
3441,26,1,39,95133,4,0.6,2,0,0,0,0,0,1
3444,44,18,54,90639,1,2.8,1,202,0,0,0,0,0
3445,60,35,128,93101,1,0.9,1,0,0,0,0,1,0
3447,56,32,120,90232,1,7.4,1,186,0,0,0,1,0
3450,57,32,135,90095,3,4.8,2,0,1,1,1,1,0
3455,47,21,132,92120,1,0.3,1,0,0,0,0,1,0
3456,43,19,28,93010,3,0.5,1,0,0,0,0,1,1
3458,55,31,91,94110,2,2.8,1,0,0,0,0,1,0
3459,48,23,191,95053,2,2.8,1,231,0,0,0,0,1
3463,58,33,28,94608,2,0.5,2,146,0,1,0,1,0
3464,28,3,149,92121,1,0.8,1,0,0,0,0,1,0
3465,61,37,172,92612,4,4.25,1,0,1,0,1,1,1
3470,26,2,79,95630,2,2.5,1,0,0,0,0,1,0
3471,57,31,175,90503,2,0.5,1,429,0,0,0,1,1
3474,59,34,52,92173,4,0.7,1,0,0,1,0,0,0
3476,54,30,13,92037,1,0.3,1,0,0,0,0,0,0
3477,65,39,141,90280,2,6.9,1,0,0,1,0,1,0
3478,34,10,131,94024,2,4.33,1,156,0,0,0,1,1
3480,31,6,64,94720,2,2.5,1,0,0,0,0,1,0
3481,64,39,49,94591,2,1.5,1,0,0,1,0,1,0
3483,57,33,91,95133,1,4.3,1,81,0,1,0,0,0
3484,60,36,195,90066,1,4.7,1,0,0,0,0,1,0
3487,25,1,20,92806,4,1.0,1,0,0,0,0,0,1
3490,36,12,154,91320,3,6.4,1,0,1,1,0,0,0
3491,33,9,38,95814,1,1.33,1,115,0,0,0,0,0
3492,51,27,12,92697,2,0.4,1,0,0,0,0,0,1
3498,55,31,134,92130,2,0.3,1,0,0,0,0,0,0
3500,49,23,114,94550,1,0.3,1,286,0,0,0,1,0
3503,32,8,58,95616,3,2.0,1,90,0,0,0,1,0
3513,46,20,70,90405,4,2.9,1,0,0,0,0,0,1
3516,50,26,148,94143,2,0.4,1,508,0,0,0,0,0
3519,60,36,129,95039,2,6.0,1,0,0,0,0,0,0
3524,29,4,150,91302,1,0.8,1,0,0,0,0,0,1
3530,33,7,25,94132,4,1.0,1,0,0,0,0,1,1
3533,38,12,141,94022,2,0.0,1,0,0,0,0,1,1
3534,57,32,50,94545,4,2.1,1,211,0,0,0,0,0
3535,34,10,61,95006,3,2.0,1,0,0,0,0,0,1
3536,52,27,65,92104,1,1.2,1,0,0,0,0,1,1
3537,50,24,112,94005,1,0.3,1,229,0,0,0,0,0
3541,39,15,30,94305,4,0.3,1,0,0,1,0,0,1
3542,45,20,144,92106,4,5.4,1,210,1,0,0,1,0
3544,37,11,194,94303,2,0.0,1,0,0,0,0,0,0
3545,45,19,109,92037,3,1.1,1,0,0,0,0,0,0
3546,48,22,174,95827,1,2.4,1,0,0,0,0,1,0
3550,33,7,92,90840,3,1.6,1,0,0,0,0,0,0
3554,41,16,155,95070,1,7.0,1,0,0,0,0,0,0
3557,35,11,30,94303,1,1.7,1,0,0,1,0,0,1
3558,46,20,54,90755,4,2.9,1,189,0,0,0,1,1
3559,60,34,60,94065,3,2.5,1,0,0,0,0,1,0
3563,32,8,169,94596,1,6.5,3,272,1,1,1,1,0
3567,57,33,80,92064,2,2.8,1,0,0,0,0,1,1
3569,30,4,194,93407,2,4.5,1,0,0,0,0,0,1
3572,42,18,153,93955,3,5.6,1,416,1,0,0,0,0
3574,60,36,165,90095,3,5.6,1,0,1,0,0,0,1
3583,49,25,65,92354,1,0.0,1,0,0,0,0,1,0
3587,40,15,132,94131,2,3.9,1,0,0,0,0,1,0
3591,32,7,64,92630,2,0.1,1,0,0,0,0,1,1
3594,60,34,44,90018,2,0.3,1,192,0,0,0,1,0
3595,34,8,79,95616,1,2.5,1,0,0,0,0,1,0
3597,44,20,88,94720,1,4.7,1,0,0,0,0,0,0
3603,47,21,42,95841,4,0.1,1,0,0,0,0,1,1
3604,51,25,45,92407,4,0.1,1,0,0,0,0,1,1
3609,59,35,202,94025,1,4.7,1,553,0,0,0,0,0
3610,29,5,162,94022,1,4.3,1,0,0,0,0,0,1
3611,32,6,93,90029,3,1.6,1,79,0,0,0,1,0
3612,64,39,145,92705,1,0.9,1,0,0,0,0,0,0
3613,50,25,99,90245,1,4.6,1,368,1,1,1,0,1
3616,58,34,149,95616,2,6.0,1,0,0,0,0,1,1
3618,37,11,30,94304,2,0.3,1,146,0,0,0,0,0
3621,53,29,132,95020,2,0.3,1,403,0,0,0,0,0
3626,47,21,71,92037,4,2.9,1,0,0,0,0,1,0
3628,27,1,83,90034,2,0.2,1,0,0,0,0,0,1
3629,42,18,131,94949,1,3.4,1,0,0,0,0,0,1
3630,50,26,82,95051,1,0.0,1,0,0,0,0,1,1
3633,46,20,111,95307,2,6.3,1,0,0,0,0,0,1
3634,51,25,93,90048,1,0.3,1,0,0,0,0,1,0
3638,39,14,104,94608,3,1.0,1,242,0,0,0,1,0
3640,51,26,191,94063,1,8.1,1,0,0,1,0,1,0
3645,59,33,41,91711,4,2.5,1,174,0,0,0,0,0
3654,52,27,32,92521,2,2.0,2,0,0,0,0,0,1
3655,53,28,61,94061,4,0.9,1,177,0,0,0,0,0
3656,48,22,125,90086,1,2.4,1,0,0,0,0,1,0
3659,60,35,24,92612,1,0.1,1,0,0,0,0,0,0
3663,35,9,164,94305,2,0.0,1,500,0,0,0,0,0
3664,26,2,60,94111,4,1.6,1,0,0,0,1,1,1
3666,43,19,70,91711,3,2.33,1,0,0,1,0,0,0
3667,60,35,51,94143,2,2.8,1,0,0,0,0,1,0
3668,27,3,59,94590,4,1.6,1,0,0,0,0,1,0
3674,34,9,65,95134,4,1.3,1,0,0,0,0,0,1
3675,42,16,38,93437,1,0.2,1,0,0,1,0,0,0
3676,60,34,110,92126,2,2.0,1,0,0,0,0,1,0
3678,59,33,43,94234,2,0.3,1,0,0,0,0,0,1
3679,49,25,30,92093,4,0.6,1,0,0,0,0,0,0
3680,49,23,134,90095,2,6.3,1,0,0,0,0,1,0
3681,36,11,32,90064,3,1.3,1,0,0,0,0,0,0
3682,33,9,139,95054,1,4.3,1,0,0,0,0,0,0
3683,43,17,45,95051,2,0.7,1,0,0,0,0,0,0
3684,53,27,62,95070,3,3.0,2,0,0,1,0,0,0
3687,60,35,122,92521,1,1.3,1,0,0,0,0,0,0
3688,34,10,45,93943,1,1.33,1,0,0,0,0,0,0
3689,51,26,179,90245,1,8.1,1,0,0,1,0,1,0
3690,36,12,64,94708,3,2.8,1,205,0,0,0,0,1
3691,63,39,41,95449,2,1.1,1,0,0,0,0,0,0
3693,57,33,64,94132,4,2.2,1,0,0,0,0,1,0
3697,31,5,78,94309,2,0.2,1,0,0,0,0,0,1
3701,48,22,128,94608,1,5.7,1,0,0,1,0,0,0
3702,58,33,95,90503,1,2.6,1,0,0,0,0,1,0
3706,30,4,30,91770,3,1.0,1,0,0,0,0,1,0
3712,27,1,20,94720,4,0.4,1,99,0,0,0,1,0
3713,50,25,112,92154,1,0.6,1,0,0,0,0,0,0
3716,29,5,124,92037,2,0.2,1,0,0,0,0,0,1
3717,55,29,65,91773,3,2.5,1,0,0,0,0,0,0
3720,33,8,53,92126,3,2.3,1,76,0,0,0,1,0
3722,32,6,13,91040,4,0.3,1,0,0,1,1,1,1
3723,42,17,60,93118,1,2.4,1,98,0,0,0,1,0
3728,56,30,31,94117,2,0.3,1,109,0,1,1,1,1
3730,43,17,82,94040,3,0.1,1,0,0,0,0,1,0
3731,30,6,112,92093,3,2.5,1,0,0,0,0,1,0
3736,40,14,78,91103,1,5.2,1,0,0,0,0,1,0
3739,54,28,45,95008,3,1.4,1,0,0,0,0,0,1
3740,39,14,80,90502,2,0.4,1,0,0,0,0,0,0
3741,59,35,174,92660,1,4.7,1,0,0,0,0,1,1
3743,32,8,181,94596,1,6.0,1,0,0,0,1,1,1
3746,27,3,119,90640,1,5.4,1,118,0,0,0,1,0
3750,43,19,70,90095,3,2.33,1,0,0,0,0,1,0
3751,57,32,52,90266,3,0.5,2,0,0,0,0,1,0
3752,26,2,12,94591,4,1.0,1,0,0,0,0,1,0
3757,35,11,83,92122,2,2.2,1,0,0,0,0,0,0
3759,47,23,199,94720,2,6.67,1,0,0,0,0,1,0
3763,53,27,84,95616,2,1.1,1,0,0,0,0,1,0
3764,62,36,81,95051,3,4.4,1,0,0,0,0,0,1
3765,63,37,15,94720,2,0.4,1,0,0,0,0,0,0
3768,40,16,83,95819,4,2.67,1,0,0,0,0,1,1
3770,29,4,134,90095,2,3.3,1,204,0,0,0,0,0
3771,40,16,75,94306,3,2.33,1,79,0,0,0,0,0
3773,35,10,152,94112,2,3.0,1,0,0,0,0,1,0
3778,62,37,98,94706,1,0.9,1,151,0,0,0,1,0
3780,53,27,64,93407,4,2.6,1,0,0,0,0,1,1
3781,49,25,109,92780,2,6.8,1,0,0,0,0,0,0
3782,65,40,118,94104,1,1.3,1,333,0,0,1,1,1
3786,54,28,83,95841,1,2.4,1,0,0,0,0,1,0
3787,54,28,90,91301,1,0.3,1,0,0,0,0,1,0
3788,37,12,28,95616,4,1.7,1,0,0,1,1,1,0
3789,32,7,82,95616,2,2.5,1,221,0,0,0,1,1
3790,51,27,24,94301,3,0.4,1,0,0,0,0,1,1
3791,46,22,71,92029,2,1.7,1,0,0,0,0,1,1
3792,41,17,80,91330,1,0.3,1,0,0,0,0,0,0
3794,54,28,140,91711,1,2.9,1,0,0,0,0,1,0
3796,51,25,39,94010,1,1.2,2,98,0,0,0,1,0
3798,61,35,31,92521,2,0.3,1,0,0,0,0,1,0
3800,37,11,44,93109,4,0.2,1,0,0,0,0,0,1
3802,34,8,20,95616,2,0.3,1,106,0,0,0,1,1
3805,47,22,203,95842,2,8.8,1,0,0,0,0,1,0
3806,29,5,84,93109,3,0.8,1,0,0,0,0,0,0
3807,34,8,41,92096,4,0.8,1,0,0,0,0,0,0
3808,36,11,164,95051,2,7.8,1,0,0,0,0,1,1
3809,34,10,152,90089,2,6.5,1,0,0,0,0,0,0
3810,26,2,62,94080,4,1.6,1,0,0,1,0,0,0
3811,48,24,12,94707,4,1.0,1,89,0,0,0,0,0
3812,47,23,28,94061,4,0.6,1,0,0,0,0,1,0
3813,39,13,52,94720,1,2.0,1,0,0,0,0,0,1
3815,34,9,35,94304,3,1.3,1,0,0,0,0,0,0
3816,43,19,28,95053,4,0.3,1,96,0,0,0,1,0
3818,65,40,140,92093,1,0.9,1,0,0,0,0,0,0
3821,32,7,61,94102,3,2.3,1,205,0,0,0,1,1
3825,23,-1,12,95064,4,1.0,1,0,0,1,0,0,1
3826,30,6,69,94305,4,3.4,1,188,0,0,0,0,1
3827,43,19,132,90089,1,5.0,1,0,0,0,0,0,0
3828,39,14,128,93943,2,3.9,1,196,0,0,0,1,0
3829,31,6,44,95616,4,0.8,1,122,0,0,0,1,0
3832,37,12,132,90089,2,3.9,1,0,0,0,0,0,0
3833,62,38,158,90230,2,2.1,1,0,0,0,0,0,1
3834,33,9,83,93943,1,0.1,1,0,0,0,0,1,0
3839,37,11,71,94501,2,1.8,1,127,0,1,0,0,0
3841,56,31,35,95211,3,0.1,2,114,0,0,0,0,0
3842,30,4,81,94305,2,0.2,1,0,0,0,0,1,0
3843,61,35,91,95136,2,2.0,1,0,0,0,0,1,0
3845,51,27,75,95828,1,2.7,1,0,0,0,0,0,0
3847,31,5,43,94720,1,1.5,1,0,0,0,0,0,0
3851,48,23,15,94061,4,0.8,1,0,0,0,0,1,0
3856,42,18,143,95630,1,1.7,1,0,0,1,0,1,0
3861,31,6,64,92121,2,0.1,1,0,0,0,0,1,1
3863,60,34,64,94104,3,2.5,1,0,0,0,0,1,0
3866,56,30,64,93105,3,2.5,1,0,0,0,0,0,0
3867,51,25,40,91401,4,1.8,1,0,0,1,0,0,1
